return_id,item_id,reason,return_date
1772,196679,damaged,2025-01-20 21:09:55
1773,75653,not_as_described,2025-05-31 05:20:52
1774,86741,damaged,2025-03-03 00:53:20
1775,182756,late_delivery,2025-03-27 09:42:31
1776,64956,damaged,2025-01-31 17:59:50
1777,143387,damaged,2024-10-26 21:52:27
1778,23115,changed_mind,2025-06-14 03:18:36
1779,145119,damaged,2025-05-19 19:52:31
1780,29627,not_as_described,2025-01-29 10:02:46
1781,3571,changed_mind,2024-11-08 15:44:36
1782,15300,late_delivery,2025-01-21 10:05:35
1783,182606,changed_mind,2025-04-18 23:27:11
1784,3489,damaged,2025-03-07 18:43:22
1785,85477,changed_mind,2025-05-30 18:57:15
1786,159761,changed_mind,2024-11-09 08:31:31
1787,7922,late_delivery,2025-01-04 19:53:53
1788,22992,changed_mind,2025-06-09 12:29:14
1789,74709,damaged,2024-11-16 04:51:56
1790,98661,not_as_described,2024-07-17 11:05:56
1791,21186,damaged,2024-10-01 16:17:36
1792,86937,changed_mind,2025-03-26 13:06:14
1793,29601,not_as_described,2025-05-14 02:49:27
1794,97340,late_delivery,2024-07-13 02:42:23
1795,61533,damaged,2024-12-28 17:22:00
1796,145697,late_delivery,2024-09-01 07:42:31
1797,138725,changed_mind,2025-03-03 10:10:17
1798,100552,late_delivery,2025-06-07 07:13:55
1799,81405,late_delivery,2025-03-25 23:39:51
1800,17010,changed_mind,2024-12-31 23:20:10
1801,1852,damaged,2024-11-01 14:48:27
1802,174251,late_delivery,2024-12-06 07:34:41
1803,67220,not_as_described,2025-05-04 19:29:18
1804,29578,not_as_described,2024-08-04 03:34:11
1805,171930,late_delivery,2024-11-15 01:12:20
1806,81299,changed_mind,2025-04-02 13:56:32
1807,22104,damaged,2025-04-30 11:22:03
1808,183742,not_as_described,2025-02-04 14:31:56
1809,109533,changed_mind,2024-08-03 09:04:50
1810,58116,damaged,2025-04-12 09:51:02
1811,169423,damaged,2024-10-02 18:47:48
1812,57266,damaged,2024-11-29 09:27:16
1813,98603,late_delivery,2024-07-21 22:06:42
1814,185976,damaged,2024-09-28 09:39:36
1815,169861,damaged,2025-03-14 05:17:15
1816,4008,not_as_described,2024-09-18 22:11:44
1817,113755,late_delivery,2024-10-14 12:27:05
1818,174465,damaged,2024-10-05 05:44:43
1819,42028,changed_mind,2025-04-03 03:52:42
1820,71034,damaged,2025-06-01 17:51:49
1821,172430,changed_mind,2024-11-03 04:54:49
1822,98068,changed_mind,2025-07-09 12:00:50
1823,170039,changed_mind,2024-12-23 23:14:56
1824,168096,late_delivery,2025-04-10 03:06:59
1825,138994,changed_mind,2024-11-17 00:09:53
1826,32123,damaged,2025-03-13 11:13:59
1827,179207,damaged,2025-03-10 17:11:26
1828,42053,damaged,2024-10-30 13:43:46
1829,140469,not_as_described,2025-01-10 11:00:23
1830,113569,damaged,2024-07-16 16:07:21
1831,134499,late_delivery,2025-05-25 08:44:23
1832,181616,changed_mind,2025-05-21 03:20:28
1833,128163,not_as_described,2024-11-11 16:14:46
1834,38487,changed_mind,2024-08-07 23:17:11
1835,43810,late_delivery,2025-02-26 03:03:08
1836,67865,not_as_described,2025-04-24 22:17:17
1837,34472,late_delivery,2025-01-22 13:19:36
1838,47250,damaged,2024-10-08 20:49:50
1839,111439,damaged,2025-01-25 08:19:59
1840,140133,changed_mind,2025-01-02 19:06:28
1841,97783,damaged,2025-06-14 20:15:20
1842,153355,damaged,2024-12-13 06:54:21
1843,165424,late_delivery,2025-06-14 00:40:18
1844,11505,late_delivery,2025-05-05 14:28:11
1845,64966,late_delivery,2024-08-09 14:14:18
1846,158897,changed_mind,2025-04-01 18:21:04
1847,177510,late_delivery,2025-01-27 13:00:19
1848,16370,damaged,2025-05-12 03:42:02
1849,98439,damaged,2024-08-25 10:18:47
1850,95457,damaged,2024-07-17 14:37:19
1851,17573,late_delivery,2025-07-08 03:57:46
1852,54724,damaged,2024-10-12 01:57:39
1853,157600,not_as_described,2024-11-25 09:36:37
1854,158029,late_delivery,2024-11-26 16:38:23
1855,58045,not_as_described,2025-05-28 13:50:14
1856,173485,not_as_described,2024-08-24 09:33:18
1857,27689,late_delivery,2025-03-14 15:01:06
1858,172841,late_delivery,2025-05-17 16:33:03
1859,10145,late_delivery,2024-11-02 15:12:57
1860,158436,late_delivery,2025-01-06 23:26:12
1861,70379,changed_mind,2025-02-25 20:12:48
1862,64315,damaged,2025-03-27 00:50:20
1863,58816,not_as_described,2025-03-02 03:07:06
1864,13911,late_delivery,2024-08-06 23:28:18
1865,70840,not_as_described,2024-08-23 19:03:42
1866,48407,changed_mind,2025-01-31 10:06:37
1867,82493,late_delivery,2025-04-02 23:19:11
1868,192164,damaged,2025-01-09 21:53:31
1869,144979,late_delivery,2025-03-03 19:05:09
1870,184713,changed_mind,2024-12-24 10:16:18
1871,92525,not_as_described,2025-02-11 11:37:52
1872,6484,damaged,2025-05-06 04:53:28
1873,48325,late_delivery,2025-04-25 06:44:36
1874,163939,late_delivery,2025-06-08 14:40:04
1875,170397,late_delivery,2025-04-30 15:22:24
1876,96578,damaged,2025-02-04 18:39:27
1877,142399,changed_mind,2025-03-19 19:13:36
1878,153321,damaged,2024-11-02 05:37:46
1879,148563,not_as_described,2024-09-11 21:09:56
1880,173846,changed_mind,2024-07-15 20:01:50
1881,181454,not_as_described,2025-01-16 12:09:06
1882,144383,changed_mind,2024-09-19 07:59:06
1883,121035,damaged,2025-05-22 16:28:11
1884,59332,not_as_described,2025-04-23 11:47:33
1885,93023,damaged,2025-01-27 12:06:14
1886,58812,changed_mind,2025-03-21 00:34:34
1887,79555,late_delivery,2025-03-01 19:11:36
1888,6063,late_delivery,2024-08-16 07:09:06
1889,176523,late_delivery,2025-05-02 07:22:33
1890,46387,damaged,2024-11-22 18:50:38
1891,118429,damaged,2024-09-07 17:25:46
1892,158615,changed_mind,2024-10-24 10:53:55
1893,183205,changed_mind,2024-07-15 11:43:09
1894,26878,damaged,2025-06-09 00:58:25
1895,50865,damaged,2024-07-28 18:52:01
1896,21016,changed_mind,2024-10-22 07:07:10
1897,1577,not_as_described,2024-07-27 07:48:57
1898,189628,damaged,2024-11-24 11:48:31
1899,181752,late_delivery,2024-08-30 13:19:02
1900,145881,damaged,2025-03-16 13:28:33
1901,86749,changed_mind,2024-10-16 13:03:27
1902,39295,damaged,2024-07-19 10:16:56
1903,121985,changed_mind,2024-08-15 21:27:46
1904,199309,changed_mind,2025-01-14 09:17:14
1905,19964,not_as_described,2024-10-11 20:12:43
1906,156805,not_as_described,2024-07-19 03:53:14
1907,167040,not_as_described,2025-07-01 20:27:00
1908,184441,changed_mind,2024-12-31 11:08:53
1909,36684,late_delivery,2025-03-11 04:13:03
1910,73897,not_as_described,2025-05-21 03:01:43
1911,100961,damaged,2024-11-17 12:25:48
1912,39218,late_delivery,2024-10-19 10:31:16
1913,3888,late_delivery,2025-01-30 13:31:58
1914,64172,not_as_described,2024-08-26 12:15:58
1915,39988,not_as_described,2025-04-14 20:02:58
1916,170583,damaged,2024-08-09 10:06:20
1917,43075,changed_mind,2025-01-12 17:14:47
1918,172893,damaged,2024-09-03 13:11:12
1919,182585,damaged,2024-09-30 09:58:44
1920,174497,not_as_described,2024-11-20 06:27:24
1921,177939,late_delivery,2025-03-21 07:35:21
1922,55155,late_delivery,2024-12-29 20:33:12
1923,34306,changed_mind,2025-02-26 12:43:12
1924,152676,changed_mind,2025-02-03 07:29:52
1925,141202,damaged,2025-01-24 17:23:18
1926,141938,not_as_described,2025-05-13 11:28:07
1927,12206,damaged,2025-02-10 22:10:27
1928,45614,not_as_described,2025-03-24 07:13:52
1929,45059,late_delivery,2024-09-01 01:46:55
1930,152410,damaged,2024-10-11 06:31:17
1931,61796,not_as_described,2024-12-24 03:39:53
1932,191455,changed_mind,2025-03-08 22:45:19
1933,199389,late_delivery,2025-01-23 19:25:50
1934,120688,late_delivery,2024-09-04 10:53:30
1935,94695,late_delivery,2024-12-18 23:48:18
1936,50247,damaged,2024-08-01 23:11:24
1937,126507,not_as_described,2025-05-02 18:50:47
1938,71567,not_as_described,2024-08-05 00:41:35
1939,19013,not_as_described,2025-07-02 17:53:59
1940,184133,damaged,2024-10-30 02:43:14
1941,54121,late_delivery,2025-02-06 12:14:37
1942,47899,not_as_described,2025-02-25 16:37:18
1943,76603,damaged,2024-12-10 21:01:04
1944,193047,late_delivery,2024-12-10 23:23:10
1945,47642,not_as_described,2025-05-05 11:46:46
1946,141412,not_as_described,2024-09-13 00:29:14
1947,60365,damaged,2025-05-10 15:00:53
1948,6582,damaged,2024-12-05 22:01:04
1949,118810,not_as_described,2024-07-29 01:13:07
1950,189556,damaged,2025-04-20 21:26:14
1951,18176,not_as_described,2024-09-02 07:47:43
1952,50460,late_delivery,2024-12-21 04:42:22
1953,138440,damaged,2025-01-20 01:53:47
1954,154664,damaged,2024-09-03 01:23:47
1955,129225,not_as_described,2024-11-26 21:38:52
1956,119238,changed_mind,2025-01-09 21:05:07
1957,87582,changed_mind,2025-03-29 11:34:21
1958,108597,late_delivery,2024-07-20 10:00:55
1959,189285,not_as_described,2024-09-19 08:13:39
1960,97783,not_as_described,2025-05-18 00:24:51
1961,122374,late_delivery,2025-05-09 02:48:34
1962,196635,damaged,2025-04-26 08:33:19
1963,172956,damaged,2024-12-20 13:58:14
1964,41673,changed_mind,2024-09-01 04:21:56
1965,115993,changed_mind,2025-04-24 19:40:55
1966,21251,late_delivery,2024-07-27 21:23:54
1967,14404,not_as_described,2024-12-28 02:43:26
1968,76675,late_delivery,2024-11-07 19:05:21
1969,190084,damaged,2025-03-31 06:03:17
1970,182693,changed_mind,2024-12-10 20:56:33
1971,154562,damaged,2024-07-31 00:29:24
1972,102412,changed_mind,2025-07-07 14:53:09
1973,52063,damaged,2025-06-01 15:54:55
1974,93569,late_delivery,2024-08-20 09:45:12
1975,140490,not_as_described,2024-12-28 15:51:26
1976,66697,damaged,2025-04-19 18:49:57
1977,25333,not_as_described,2025-01-08 06:56:08
1978,18544,late_delivery,2024-07-30 15:27:50
1979,59202,late_delivery,2024-10-29 02:05:10
1980,156816,late_delivery,2025-01-10 19:04:13
1981,98336,not_as_described,2025-02-12 10:14:15
1982,118451,late_delivery,2025-01-28 11:18:51
1983,1005,damaged,2024-08-05 10:09:22
1984,176641,changed_mind,2025-02-14 06:41:09
1985,114186,not_as_described,2024-11-14 11:23:19
1986,76765,not_as_described,2024-11-23 00:42:50
1987,199887,not_as_described,2025-03-30 14:16:58
1988,128346,damaged,2025-03-12 11:57:26
1989,176507,not_as_described,2024-11-05 20:30:55
1990,97347,late_delivery,2024-12-22 02:53:42
1991,137608,late_delivery,2025-06-24 09:15:31
1992,30600,damaged,2025-01-15 11:03:33
1993,16349,not_as_described,2024-07-19 23:27:58
1994,133348,changed_mind,2025-02-23 09:27:33
1995,75271,damaged,2024-08-21 14:12:53
1996,80624,late_delivery,2024-09-20 14:31:23
1997,108019,not_as_described,2025-07-02 14:31:40
1998,147240,late_delivery,2025-06-17 14:10:01
1999,199007,damaged,2025-03-29 02:49:56
2000,25754,late_delivery,2025-04-13 19:52:37
2001,187310,damaged,2024-12-02 03:02:03
2002,157691,damaged,2025-01-21 03:52:42
2003,123048,changed_mind,2024-07-19 03:16:26
2004,39344,late_delivery,2025-03-08 20:40:09
2005,1367,changed_mind,2024-07-19 11:07:56
2006,72625,changed_mind,2024-11-24 12:40:29
2007,190732,changed_mind,2025-01-11 02:49:11
2008,87913,not_as_described,2024-12-01 17:34:08
2009,170862,damaged,2024-07-14 20:25:15
2010,48506,not_as_described,2024-10-01 19:33:10
2011,144872,damaged,2024-12-30 09:09:42
2012,21738,not_as_described,2024-12-24 06:14:56
2013,15767,damaged,2024-10-19 23:44:43
2014,112593,late_delivery,2024-10-19 01:30:56
2015,21878,damaged,2025-01-24 21:05:47
2016,58921,changed_mind,2024-10-07 15:11:33
2017,161352,late_delivery,2025-04-01 13:14:23
2018,67627,damaged,2025-01-11 07:25:18
2019,180799,late_delivery,2025-06-24 04:46:59
2020,96764,damaged,2025-05-13 23:03:56
2021,13102,late_delivery,2025-05-04 18:15:21
2022,139090,changed_mind,2024-12-18 16:25:20
2023,26254,late_delivery,2024-08-16 04:39:55
2024,122131,damaged,2025-06-07 17:07:31
2025,43510,changed_mind,2024-10-30 12:44:14
2026,9534,late_delivery,2024-09-10 18:21:43
2027,13620,damaged,2025-06-24 15:10:33
2028,11532,changed_mind,2025-03-18 03:14:39
2029,143082,changed_mind,2025-04-09 15:08:44
2030,3478,damaged,2024-12-10 20:59:27
2031,143485,damaged,2025-06-03 14:04:09
2032,1512,damaged,2025-04-27 13:06:05
2033,36221,damaged,2025-01-22 13:49:00
2034,51154,changed_mind,2024-12-30 19:15:29
2035,188848,damaged,2024-07-12 16:17:32
2036,105672,late_delivery,2024-07-25 09:17:11
2037,81910,not_as_described,2025-05-12 07:14:01
2038,185484,late_delivery,2025-01-15 23:58:11
2039,129328,late_delivery,2024-10-30 06:20:11
2040,192966,damaged,2024-09-30 22:55:06
2041,112669,changed_mind,2024-09-16 15:30:20
2042,90178,not_as_described,2024-12-02 19:48:54
2043,144024,late_delivery,2025-05-20 09:21:41
2044,34351,not_as_described,2024-07-11 09:56:11
2045,149240,damaged,2024-09-06 01:21:36
2046,80274,damaged,2025-05-24 05:20:38
2047,25583,late_delivery,2025-02-25 18:00:52
2048,90263,damaged,2025-05-06 07:00:20
2049,190359,not_as_described,2025-03-15 19:24:20
2050,71547,changed_mind,2025-05-18 06:57:39
2051,182851,late_delivery,2024-07-13 00:23:13
2052,113321,changed_mind,2024-11-09 13:56:04
2053,31938,damaged,2025-05-06 06:36:05
2054,143120,not_as_described,2025-03-29 03:07:46
2055,179876,damaged,2024-10-31 08:13:21
2056,192475,changed_mind,2025-01-23 17:53:09
2057,139044,damaged,2025-01-29 17:12:05
2058,18940,changed_mind,2025-03-15 08:55:44
2059,168162,changed_mind,2024-09-29 10:27:00
2060,18892,late_delivery,2024-11-22 18:46:29
2061,107037,damaged,2024-09-28 00:34:08
2062,141001,not_as_described,2024-12-06 15:28:42
2063,69576,late_delivery,2025-05-28 04:05:38
2064,101413,not_as_described,2025-05-09 17:58:06
2065,104423,changed_mind,2024-07-26 21:11:42
2066,116792,not_as_described,2024-12-01 01:46:27
2067,16624,not_as_described,2024-10-29 10:24:05
2068,191748,late_delivery,2025-02-20 09:39:25
2069,543,damaged,2025-04-06 02:17:20
2070,19802,changed_mind,2025-03-21 12:03:05
2071,137113,changed_mind,2024-08-28 02:14:07
2072,198662,not_as_described,2025-06-07 01:28:20
2073,93659,changed_mind,2025-05-25 18:19:26
2074,144116,not_as_described,2024-12-06 04:09:04
2075,147029,changed_mind,2025-03-07 17:15:02
2076,156662,not_as_described,2024-07-11 20:53:34
2077,106630,not_as_described,2025-03-21 08:15:23
2078,135602,not_as_described,2025-05-25 20:07:04
2079,173323,not_as_described,2024-12-05 03:49:08
2080,95902,damaged,2025-05-14 22:02:43
2081,88407,not_as_described,2025-06-05 11:56:29
2082,176864,late_delivery,2024-08-06 03:48:44
2083,128519,late_delivery,2025-03-22 07:50:11
2084,73021,changed_mind,2024-09-20 18:31:37
2085,155744,damaged,2025-03-10 19:03:18
2086,128826,not_as_described,2024-10-02 05:39:53
2087,27615,changed_mind,2024-07-13 16:22:30
2088,33147,not_as_described,2024-09-18 10:57:27
2089,133860,damaged,2024-07-20 15:41:08
2090,6078,not_as_described,2025-05-27 13:13:58
2091,61340,not_as_described,2025-03-07 17:02:55
2092,114731,damaged,2025-06-25 08:00:51
2093,121793,not_as_described,2025-05-30 20:15:03
2094,34651,late_delivery,2025-06-14 07:16:51
2095,94767,changed_mind,2025-02-02 07:23:58
2096,127907,changed_mind,2024-10-30 13:29:16
2097,71581,changed_mind,2024-11-01 23:04:47
2098,1373,changed_mind,2025-04-19 09:24:29
2099,88697,not_as_described,2025-06-17 08:48:50
2100,122664,damaged,2024-10-30 10:48:00
2101,81439,not_as_described,2024-08-26 17:41:06
2102,40299,changed_mind,2025-05-09 03:38:51
2103,55754,changed_mind,2025-06-04 12:18:24
2104,5171,changed_mind,2025-05-29 20:47:00
2105,73228,not_as_described,2024-10-31 21:17:21
2106,8804,late_delivery,2024-07-18 15:07:42
2107,143428,late_delivery,2024-07-29 16:51:31
2108,60963,changed_mind,2024-09-06 09:42:14
2109,160307,damaged,2025-06-22 00:03:37
2110,61792,not_as_described,2025-05-22 18:51:34
2111,143603,not_as_described,2024-10-26 09:42:03
2112,13982,not_as_described,2025-03-15 00:00:40
2113,187212,not_as_described,2025-07-08 18:51:23
2114,112181,not_as_described,2024-10-18 09:34:12
2115,60355,changed_mind,2025-02-20 20:04:59
2116,178121,damaged,2025-06-25 00:24:05
2117,189021,not_as_described,2025-02-15 12:50:21
2118,103086,late_delivery,2025-03-26 01:23:15
2119,135510,changed_mind,2025-01-08 17:29:23
2120,68191,not_as_described,2025-02-13 23:49:12
2121,187214,not_as_described,2025-04-16 02:02:29
2122,72137,changed_mind,2025-01-03 12:32:32
2123,182529,changed_mind,2025-06-26 20:48:50
2124,33019,late_delivery,2025-04-13 14:16:19
2125,87986,changed_mind,2024-11-10 23:24:49
2126,85518,damaged,2025-06-17 23:34:47
2127,153797,not_as_described,2025-05-05 11:12:35
2128,112737,damaged,2025-05-18 22:16:01
2129,90252,changed_mind,2025-02-10 16:54:28
2130,99645,not_as_described,2025-03-29 02:26:58
2131,102868,changed_mind,2025-03-07 01:46:11
2132,156076,damaged,2025-07-06 19:12:37
2133,52237,not_as_described,2024-12-11 09:25:16
2134,70590,not_as_described,2025-05-28 21:59:09
2135,97774,damaged,2025-03-08 20:29:48
2136,183378,damaged,2024-10-16 15:53:20
2137,140730,damaged,2024-10-21 15:23:07
2138,135435,late_delivery,2025-05-27 12:54:32
2139,137733,late_delivery,2025-01-16 05:46:40
2140,15368,not_as_described,2024-12-02 05:05:13
2141,97470,changed_mind,2024-08-22 09:13:01
2142,61469,damaged,2025-05-15 06:47:24
2143,133573,not_as_described,2024-08-09 07:20:05
2144,107337,damaged,2025-02-16 01:31:42
2145,107263,changed_mind,2024-12-20 15:12:40
2146,25640,not_as_described,2025-06-25 04:37:34
2147,144621,damaged,2025-01-03 07:54:43
2148,81945,changed_mind,2025-02-18 02:42:21
2149,166011,not_as_described,2024-10-08 02:13:47
2150,90029,not_as_described,2025-06-10 07:17:51
2151,116767,late_delivery,2025-02-20 13:05:30
2152,3634,changed_mind,2025-01-25 04:58:12
2153,124019,late_delivery,2025-01-29 04:23:46
2154,61647,late_delivery,2025-04-25 13:16:07
2155,129859,damaged,2025-01-09 21:48:38
2156,64459,not_as_described,2025-04-20 07:06:16
2157,192481,damaged,2025-02-22 16:31:49
2158,8246,late_delivery,2024-09-12 09:41:57
2159,67639,not_as_described,2024-09-30 12:38:49
2160,163555,damaged,2025-05-08 05:00:42
2161,157897,not_as_described,2024-10-04 16:48:08
2162,182807,changed_mind,2025-05-20 12:38:36
2163,142468,not_as_described,2025-04-14 02:59:52
2164,79063,damaged,2024-11-27 22:44:07
2165,140969,late_delivery,2024-07-28 02:52:50
2166,192631,changed_mind,2025-01-20 10:09:54
2167,30066,late_delivery,2025-01-06 22:31:54
2168,194891,changed_mind,2024-12-13 01:08:32
2169,92742,damaged,2025-05-28 12:15:57
2170,173833,late_delivery,2025-04-13 22:31:23
2171,101882,damaged,2024-12-10 11:17:20
2172,183726,damaged,2025-01-06 06:06:37
2173,142000,not_as_described,2025-06-08 15:30:36
2174,27179,damaged,2024-12-03 14:24:53
2175,140415,changed_mind,2024-08-01 11:24:10
2176,81975,late_delivery,2025-05-04 15:54:26
2177,65120,damaged,2024-08-05 05:08:56
2178,134031,changed_mind,2025-05-12 08:43:09
2179,32026,not_as_described,2025-03-18 03:53:45
2180,126153,changed_mind,2025-01-20 06:17:42
2181,74649,not_as_described,2024-12-30 10:41:51
2182,13027,late_delivery,2025-02-03 16:58:54
2183,8112,late_delivery,2024-11-21 19:08:21
2184,81637,changed_mind,2024-09-15 18:39:04
2185,25884,late_delivery,2024-08-01 19:32:38
2186,163508,damaged,2024-07-24 09:38:12
2187,48887,not_as_described,2025-04-26 03:19:40
2188,24458,not_as_described,2024-09-10 22:46:22
2189,18115,late_delivery,2024-09-02 13:23:40
2190,189647,late_delivery,2025-03-08 11:29:20
2191,53171,not_as_described,2025-04-28 10:52:49
2192,129678,late_delivery,2025-06-11 02:03:50
2193,44634,not_as_described,2025-01-31 13:31:30
2194,108463,changed_mind,2024-10-03 05:40:41
2195,115670,changed_mind,2024-09-21 03:20:11
2196,148174,late_delivery,2025-04-27 20:29:45
2197,46806,damaged,2024-10-06 01:38:20
2198,92722,late_delivery,2025-06-16 17:51:49
2199,37340,damaged,2025-05-17 11:34:54
2200,62198,damaged,2024-09-23 09:16:57
2201,77154,changed_mind,2025-04-19 19:49:16
2202,53458,not_as_described,2025-01-15 03:51:17
2203,43803,changed_mind,2025-04-18 20:31:16
2204,163413,damaged,2025-03-31 01:09:05
2205,190426,late_delivery,2024-10-22 21:00:14
2206,182064,not_as_described,2024-10-04 01:48:48
2207,145387,damaged,2025-01-24 11:15:29
2208,87722,not_as_described,2024-08-30 07:10:30
2209,67977,not_as_described,2024-10-25 06:55:10
2210,98187,changed_mind,2025-03-26 01:10:21
2211,125367,damaged,2025-05-25 16:57:39
2212,127807,late_delivery,2024-11-01 06:19:30
2213,33635,late_delivery,2025-07-09 08:39:47
2214,73643,changed_mind,2025-03-10 20:32:03
2215,23379,late_delivery,2025-01-14 18:28:39
2216,46799,changed_mind,2025-05-05 01:10:19
